metric_name,description,base_unit,statistic,measurement_value,tag,tag_value,is_alert
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.30092069405733834,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29792496520950357,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3155033696857775,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3276407301537284,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.30433974118767415,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29925609735495023,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3168781700898245,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.32810321173136614,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2996399452311056,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29992258863601173,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3150710367140245,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3299402056117329,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.30173591453092563,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29669014421655293,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.31216505518062054,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.32919583025176524,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2954103845049084,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29672486623486344,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3215792332349291,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3262466003088199,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29478659902137816,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2960982573511399,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3167240467591499,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.32576515978088477,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.30160751771650773,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.293629355048603,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.30722743977133526,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3264070409021719,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29641278860028863,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29517897611305827,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.30930449196927867,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3245986567516791,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2548627981216443,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.23892984535548065,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.25193615995875507,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.27970511344053933,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2489707378457382,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2429828741205819,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.26251950810164104,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.27963395573183647,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.25078900604857923,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.24952013203724616,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.26477821473788,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2785061436620034,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2517532873261773,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.24994185248184816,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.26669991147169897,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2720356826861693,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2598344874744627,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.24916049534978893,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2637862421830586,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2880630302486915,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.258618225033845,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2512848535799356,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2704483012611361,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2780968649799073,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3304768474800536,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3016573332388176,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3100996135583232,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.32982600084877634,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.298341224832548,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29826522044974924,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3140505468351561,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.32913789199592436,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.664973323237837,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.6522269044123415,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.5331773916364331,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3377375872769589,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3250173543504393,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.31188298889274263,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3211081094799533,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3365117281359771,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.32391026346767837,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3059469221327088,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3241445081486163,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.336673414495238,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.31842180264631936,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3125834356434246,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.32631763026812355,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.33208051496192204,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2835704065314367,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2601938755498277,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.270618708424089,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2815973409413202,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2730814835163295,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2633051807485671,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.27460958308800854,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2851089944599037,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2790507387906419,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2687570428259882,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2791815435319967,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2894126154001379,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2793011234947189,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2710272513177078,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2829085427867791,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.29163257529057063,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.28106818971605363,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.27271733647217083,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.28128844585562435,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2897199928260772,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.27780206966914445,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.2780596655098368,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.28721081762768863,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.48661994092063526,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.958099555322899,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9969311644679808,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9978861860598951,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9970871366272963,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9980358212930289,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9979516194662584,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9981945321714244,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9983821986637955,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9980627089646535,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9982101877776637,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9982601335465062,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9982161259969531,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9982024420280651,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.998093512383832,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.998150812162181,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9983922382380266,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9981504894301851,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9979442959769316,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9982397913495119,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9982059779047123,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9983805556889843,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9980407404230119,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9978942228461563,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9981121875936554,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9983142765251916,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9980772795303583,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.997684857468833,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9467470484802814,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3958173716682124,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9772714223925101,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.326129646427895,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.3296307497731709,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.999938389501571,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9996164852346816,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9994237353250246,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9961415962675191,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9993631489751761,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9987413478575855,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9993856415657363,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9981541487524114,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9979844482497263,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9978219903695841,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9977027925181192,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9974383623775877,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9974140553696379,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9973016390973669,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9972182941806812,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9972448355653603,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9973083195492307,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9973467661308929,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.99724215148894,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9970864562106858,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.992822966507177,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16820789273619463,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16137086807477868,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12577761367704976,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.13845190401771362,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.15099018897888772,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16059932631696647,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.1274046933124493,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.13784416303408709,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.14496196255851107,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16239990157920636,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12563127429322446,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.13608962852365694,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.15052230524317872,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16370238065289763,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12575433023305238,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.13748080521594655,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.1497726777056386,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16604977271837768,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12673447920862987,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9955168275893369,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9974731244336553,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.14650485127857885,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.15555064576213357,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16711133484352714,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12600731985763214,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.1406814647408286,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.15314967567612925,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16902475715396187,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12526021264689424,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.1393345898091238,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.1557149927162817,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.16576348966353746,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12807235821229362,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.1418583513948123,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.15490306847292293,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.17133401720104313,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.12831730836517335,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.8071277190625674,,,False
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9995705072559278,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9992177546378247,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9992741818792855,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9991421699309233,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9991371434372145,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.9988978420808439,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.998539571881843,,,True
system.cpu.usage,"The ""recent cpu usage"" of the system the application is running in",,VALUE,0.995943073354201,,,True
